 1056	2.2088056422721
 1054	2.1981735192496
 1536	1.8304623340751
  171	1.7875304276208
  453	1.7317552604995
  407	1.6939712398074
  263	1.6757162182813
 4664	1.6438462703457
  261	1.6172721755571
  410	1.6124452533092
 1959	1.6090179896172
  165	1.6062179296028
 1198	1.5391043109344
  127	1.4965869090009
 4054	1.4656967787471
 2265	1.4343283757528
  345	1.4337395340284
  763	1.4294712327284
  989	1.3989626743116
  987	1.3957185610829
  408	1.3812041852995
  329	1.3623587186351
    4	1.3402914849593
 1551	1.3264192588522
  699	1.3253795374738
  982	1.3187304434001
  903	1.3144387481808
  481	1.3140666605131
 2485	1.3105055029266
 1055	1.3070221816590
 1598	1.3003302648064
 1971	1.2952715298098
 2975	1.2950373670320
   99	1.2805952946756
  220	1.2776779472752
  147	1.2674741120909
  628	1.2405559621904
  348	1.1993425305483
  131	1.1941458130461
  988	1.1866762061126
  695	1.1836957340792
 2177	1.1829335005847
  185	1.1809623557167
  565	1.1808582884027
  812	1.1787808327394
 3881	1.1763995034543
  568	1.1691352303187
 5397	1.1647441876981
 4682	1.1591426638739
 4159	1.1560089040132
 1537	1.1472574168506
 3076	1.1471977760429
  867	1.1442599708430
 3060	1.1394170350843
  412	1.1391626106873
  344	1.1267922730685
 1282	1.1187135244364
  566	1.1160423625190
 1164	1.1087618507350
 5315	1.1060597624476
 1503	1.0974496000722
  889	1.0923753271607
 1456	1.0917567728235
  146	1.0914524495409
  495	1.0822375478047
 3802	1.0815321427979
 1922	1.0812788069105
 2364	1.0790670092572
  765	1.0703918087713
  761	1.0689278191226
 1535	1.0630173305577
 1943	1.0554069440473
 1534	1.0519839575826
  200	1.0516676985167
 2179	1.0492045621697
  205	1.0453722379505
 2096	1.0413222997111
  819	1.0349296133821
 1248	1.0327081150036
 5673	1.0303572502339
 2196	1.0261177473355
  696	1.0233519350164
  592	1.0219933652316
  794	1.0174236481252
  260	1.0162141287918
  167	1.0146675835034
  470	1.0141128056217
 3578	1.0125368497318
 7008	1.0118633568893
  945	1.0037495922702
 1963	0.9958636323382
  560	0.9932369762901
  149	0.9853115865902
 1932	0.9829493917587
 5728	0.9766810274799
 1217	0.9740914746957
 1186	0.9697543766107
 2484	0.9668990586147
 3322	0.9660637531684
  129	0.9626829999163
 1323	0.9576274287906
 1091	0.9568713638011
  405	0.9561370624210
 2195	0.9516154849829
  664	0.9507609330283
  102	0.9489770908989
  669	0.9480614345090
 1527	0.9460930172285
 1143	0.9455151214061
 3587	0.9432816370652
  624	0.9399062373278
 1255	0.9390691964156
 2152	0.9383604042432
 1116	0.9383361035174
 1553	0.9368244008112
 2197	0.9344373465074
  648	0.9329555842730
  323	0.9319399315209
  742	0.9290141040737
 1356	0.9268581139267
 1529	0.9226078330835
  118	0.9203538902763
  984	0.9170098415883
 2223	0.9131533706792
  326	0.9125960338258
 2927	0.9076754473859
  437	0.9045557423202
  562	0.9037592316929
 1506	0.8963261282185
  296	0.8903684725235
 4870	0.8897345262220
 4673	0.8884798603672
  598	0.8861183596693
 1058	0.8845462827616
 1050	0.8787326852086
  155	0.8781181902289
  161	0.8767841571521
 2018	0.8766170618735
 2864	0.8746295989099
  121	0.8728827026364
 2396	0.8719496694667
  133	0.8706924858792
  148	0.8668294735656
  330	0.8660845995347
   77	0.8649155557311
 2283	0.8644839172621
  638	0.8641772209513
  168	0.8631366810650
  346	0.8631203813510
 1365	0.8626765359822
 4094	0.8601345138755
  693	0.8582059676665
 2799	0.8572563309979
  397	0.8568796279802
 6769	0.8563211966505
 1579	0.8524650252062
 3408	0.8510948693993
  970	0.8493186607460
 4374	0.8484901431025
  834	0.8473002809442
  630	0.8449105374641
